Twin Melody;Concierto;03/11/2018;03/11/2018;22;Espanyol;Mungia
TWIN MELoDY;Concierto;09/11/2018;09/11/2018;9;Euskera;Arrigorriaga
Two parallel studies of solitude;Danza;23/10/2018;26/10/2018;15;Espanyol;Bilbao
Txalainak;Concierto;02/02/2018;02/02/2018;35;Euskera;Mungia
Txalainak + The Potes + The Fridays Crew;Concierto;15/06/2018;15/06/2018;6;Espanyol;Azpeitia
Txalaparta afaria;Concierto;25/05/2018;25/05/2018;27;Euskera;Urrugne
Txalaparta Festa de Hernani 2018;Festivales (Gazteinformazioa);25/05/2018;26/05/2018;27;Espanyol;Hernani
Txalaparta Topaketa -14 anyos-;Exposicion;04/05/2018;19/05/2018;27;Espanyol;Pamplona/Irunya
Txalaroa 2018 - Festival de Txalaparta de Pamplona;Festivales (Gazteinformazioa);04/05/2018;19/05/2018;27;Espanyol;Pamplona/Irunya
Txan Magoa: Inpernutik natorren artista bat naiz ni!;Actividad infantil;23/03/2018;23/03/2018;18;Euskera;Usurbil
Txan Magoa: Inpernutik natorren artista bat naiz ni!;Actividad infantil;07/03/2018;07/03/2018;34;Euskera;Pamplona/Irunya
Txan Magoa: Inpernutik natorren artista bat naiz ni!;Actividad infantil;23/08/2018;23/08/2018;Gratis;Euskera;Bilbao
Txanbela otxotea;Concierto;14/10/2018;14/10/2018;12;Espanyol;Donostia / San Sebastian
Txanogorritxu Rock;Actividad infantil;04/02/2018;04/02/2018;40;Euskera;Berango
Txantxu;Concierto;29/09/2018;29/09/2018;Gratis;Espanyol;Bilbao
Txantxu: Nomadas;Concierto;13/07/2018;13/07/2018;Gratis;Espanyol;Bilbao
Txapel Reggae 2018;Festivales (Gazteinformazioa);14/07/2018;14/07/2018;Gratis;Espanyol;Lemoiz
Txapel Reggae 2018: Fiesta de presentacion (General Levy + Heartical Sound);Concierto;08/06/2018;08/06/2018;22;Espanyol;Bilbao
Txapela buruan eta dantza munduan;Actividad infantil;13/02/2018;13/02/2018;Gratis;Euskera;Mungia
Txapela buruan eta dantza munduan;Teatro;22/09/2018;22/09/2018;Gratis;Euskera;Usurbil
Txapela buruan eta dantza munduan;Teatro;30/08/2018;30/08/2018;Gratis;Euskera;Valle de Trapaga-Trapagaran
Txapela buruan eta dantza munduan;Teatro;16/08/2018;16/08/2018;Gratis;Euskera;Donostia / San Sebastian
Txapela buruan eta dantza munduan;Teatro;23/07/2018;23/07/2018;Gratis;Euskera;Ermua
Txapela buruan eta dantza munduan;Teatro;23/07/2018;23/07/2018;Gratis;Euskera;Arrigorriaga
Txapela buruan eta dantza munduan;Teatro;13/07/2018;13/07/2018;Gratis;Euskera;Lasarte-oria
Txapela buruan eta dantza munduan;Teatro;01/07/2018;01/07/2018;Gratis;Euskera;Lekeitio
Txapela buruan eta dantza munduan;Teatro;22/06/2018;22/06/2018;Gratis;Euskera;ondarroa
Txapela buruan eta dantza munduan;Teatro;26/05/2018;26/05/2018;Gratis;Euskera;Bilbao
Txapela buruan eta dantza munduan;Teatro;12/05/2018;12/05/2018;Gratis;Euskera;Bilbao
Txapela buruan eta dantza munduan;Teatro;09/02/2018;09/02/2018;Gratis;Euskera;Hernani
Txapelketa motibazio, conferencia a cargo de Andoni Eganya;Conferencia;26/10/2018;26/10/2018;15;Euskera;Lesaka
Txarango +  Invitad@s;Concierto;14/09/2018;14/09/2018;12;Espanyol;Getxo
Txarlestrup;Teatro;10/02/2018;10/02/2018;Gratis;Euskera;Hernani
Txarriboda;Teatro;30/11/2018;30/11/2018;10;Euskera;Ermua
Txarriboda;Teatro;01/12/2018;01/12/2018;10;Euskera;Agurain/Salvatierra
Txarriboda;Teatro;16/11/2018;16/11/2018;10;Euskera;Soraluze-Placencia de las Armas
Txarriboda;Teatro;03/11/2018;03/11/2018;10;Euskera;Azpeitia
Txarriboda;Teatro;30/09/2018;30/09/2018;15;Euskera;Arrasate/Mondragon
Txarriboda;Teatro;13/04/2018;13/04/2018;18;Euskera;Andoain
Txarriboda;Teatro;10/03/2018;10/03/2018;18;Euskera;Bermeo
Txarriboda;Teatro;23/03/2018;23/03/2018;18;Euskera;Lasarte-oria
Txarriboda;Teatro;04/02/2018;04/02/2018;35;Euskera;Hondarribia
Txarriboda;Teatro;03/02/2018;03/02/2018;35;Euskera;Azkoitia
Txarriboda;Teatro;10/06/2018;10/06/2018;12;Euskera;Arrasate/Mondragon
Txarriboda;Teatro;21/01/2018;21/01/2018;12;Euskera;onyati
Txarriboda;Teatro;27/01/2018;28/01/2018;12;Euskera;Donostia / San Sebastian
Txarriboda;Teatro;16/02/2018;16/02/2018;12;Euskera;Beasain
Txarriboda;Teatro;06/12/2018;06/12/2018;12;Euskera;Durango
Txarriboda;Teatro;11/03/2018;11/03/2018;22;Euskera;Eibar
Txarriboda;Teatro;19/10/2018;19/10/2018;9;Euskera;Zumaia
Txarriboda;Teatro;20/04/2018;20/04/2018;9;Euskera;Amorebieta-Etxano
Txarriboda;Teatro;22/03/2018;22/03/2018;9;Euskera;Hernani
Txarriboda;Teatro;05/03/2018;05/03/2018;9;Euskera;Donostia / San Sebastian
Txarriboda;Teatro;26/10/2018;26/10/2018;9;Euskera;Igorre
Txarriboda;Teatro;23/02/2018;23/02/2018;9;Euskera;Gernika-Lumo
Txarriboda (estreno);Teatro;20/01/2018;20/01/2018;9;Euskera;Errenteria
Txarriboda (suspendido);Teatro;26/01/2018;26/01/2018;35;Euskera;Azpeitia
Txarriboda Hika Teatroa;Teatro;06/12/2018;06/12/2018;12;Euskera;Durango
Txetxu Altube;Concierto;03/05/2018;03/05/2018;27;Espanyol;Bilbao
Txiki MAZ 2018;Actividad infantil;28/04/2018;28/04/2018;27;Espanyol;Basauri
Txikijazz Big Band;Concierto;15/04/2018;15/04/2018;9;Espanyol;Donostia / San Sebastian
TxikiMusik 2018;Concierto;31/05/2018;31/05/2018;27;Espanyol;Beasain
Txikimusika;Actividad infantil;02/06/2018;02/06/2018;Gratis;Espanyol;Hondarribia
Tximeletrak airera;otros;22/03/2018;22/03/2018;Gratis;Euskera;Donostia / San Sebastian
Tximinoen erresuma;Actividad infantil;04/02/2018;04/02/2018;35;Euskera;Soraluze-Placencia de las Armas
Txinbili Txanbala;Actividad infantil;12/07/2018;12/07/2018;Gratis;Euskera;Aretxabaleta
Txinpartak;Concierto;11/10/2018;11/10/2018;15;Euskera;Anglet
Txirri, Mirri eta Txiribiton: Xagusarroski Kondea;Actividad infantil;27/12/2018;27/12/2018;40;Euskera;Sopela
Txirri, Mirri eta Txiribiton: Xaguxarroski kondea;Actividad infantil;11/11/2018;11/11/2018;40;Euskera;Donostia / San Sebastian
Txirri, Mirri eta Txiribiton: Xaguxarroski kondea;Actividad infantil;30/12/2018;30/12/2018;6;Euskera;Donostia / San Sebastian
Txirri, Mirri eta Txiribiton: Zoro gaitezen;Actividad infantil;24/06/2018;24/06/2018;Gratis;Euskera;Andoain
Txirriski txoriaren ipuin musikatuak;Actividad infantil;26/10/2018;26/10/2018;34;Espanyol;Lezo
Txisteratik Egun Magikoa;otros;06/10/2018;06/10/2018;34;Euskera;Azpeitia
Txistularien elkarretaratzea;Festivales (Gazteinformazioa);24/11/2018;24/11/2018;10;Euskera;Bayonne
Txitxarra eta Inurria;Actividad infantil;17/11/2018;17/11/2018;Gratis;Euskera;Donostia / San Sebastian
Txo!, exposicion de pintura, escultura y fotografia;Exposicion;02/03/2018;18/03/2018;35;Espanyol;Urretxu
Txoborro Magoa: Gezur gehiegi;Actividad infantil;15/02/2018;15/02/2018;Gratis;Euskera;Bilbao
Txondatatxondai dibertsio eta jai;Actividad infantil;23/06/2018;23/06/2018;27;Euskera;Berango
Txondatatxondai dibertsio eta jai;Actividad infantil;26/05/2018;26/05/2018;27;Euskera;Asparrena
Txondatatxondai dibertsio eta jai;Actividad infantil;24/05/2018;24/05/2018;27;Euskera;Estella-Lizarra
Txondatatxondai dibertsio eta jai;Actividad infantil;09/06/2018;09/06/2018;27;Euskera;Donostia / San Sebastian
Txondatatxondai dibertsio eta jai;Actividad infantil;30/04/2018;30/04/2018;27;Euskera;Lazkao
Txondatatxondai dibertsio eta jai;Actividad infantil;13/04/2018;13/04/2018;18;Euskera;Zeberio
Txondatatxondai dibertsio eta jai;Actividad infantil;30/04/2018;30/04/2018;27;Euskera / Espanyol;orkoien
Txoria Txori 2018;Festivales (Gazteinformazioa);17/03/2018;17/03/2018;18;Euskera;Hasparren
Txoriak eta zauriak;Teatro;14/04/2018;14/04/2018;18;Euskera;Elgeta
Txoriak eta zauriak;Teatro;24/02/2018;24/02/2018;34;Euskera;Bera
Txoriak txori;Actividad infantil;08/08/2018;08/08/2018;Gratis;Espanyol;Vitoria-Gasteiz
Txoriak, exposicion fotografica de Juan Mari Ibarzabal;Exposicion;01/06/2018;15/07/2018;27;Espanyol;Zestoa
Txost ! - Paxkal Irigoyen & Kontsumo orkestra;Concierto;31/05/2018;31/05/2018;27;Euskera;Itxassou
Txost!;Concierto;02/09/2018;02/09/2018;Gratis;Euskera;Agurain/Salvatierra
Txotxongilo Taldea: Printze Txikia;Actividad infantil;24/02/2018;24/02/2018;35;Euskera;Irun
Txuma Murugarren;Concierto;20/12/2018;20/12/2018;Gratis;Euskera;Vitoria-Gasteiz
Ubik en el parque;otros;03/07/2018;31/08/2018;27;Espanyol;Donostia / San Sebastian
Ubu Roi;Teatro;26/11/2018;26/11/2018;10;Espanyol;Tolosa
uda batez;Danza;26/10/2018;27/10/2018;22;Espanyol;Mauleon-Licharre
uda batez;Danza;01/12/2018;01/12/2018;10;Euskera;Saint-Jean-Pied-de-Port
UDA DANCE Udalekuak 2018;Actividad infantil;02/07/2018;13/07/2018;34;Espanyol;Bilbao
Uda Garaia Musik Fest: Benyat Igarabide;Concierto;10/08/2018;10/08/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: EME;Concierto;21/07/2018;21/07/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: Joseba Irazoki + Mikel Uraken;Concierto;20/07/2018;20/07/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: Makala;Concierto;24/08/2018;24/08/2018;15;Euskera;Arantza
Uda Garaia Musik Fest: Patxuko Nice & octavio Nievsky;Concierto;03/08/2018;03/08/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: Rukula;Concierto;18/08/2018;18/08/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: Trini Fox;Concierto;27/07/2018;27/07/2018;20;Euskera;Arantza
Uda Garaia Musik Fest: Zigor DJ;Concierto;11/08/2018;11/08/2018;20;Euskera;Arantza
Uda Giro 2018 - Programacion cultural de verano en Durango;otros;27/06/2018;21/07/2018;27;Espanyol;Durango
Udaberria Dantzan 2018;Festivales (Gazteinformazioa);03/06/2018;03/06/2018;27;Euskera;Saint-Jean-de-Luz
Udaberriko Bertso Saioak 2018;Bertsolarismo;05/05/2018;25/05/2018;Gratis;Euskera;Bilbao
Udaberriko Bertso Saioak 2018: Bertso poteoa onintza Enbeita + Nerea Ibarzabal + Arkaitz Estiballes;Bertsolarismo;25/05/2018;25/05/2018;Gratis;Euskera;Bilbao
Udaberriko Bertso Saioak 2018: Jone Uria + Andoni Eganya + Amets Arzallus + Igor Elorza;Bertsolarismo;12/05/2018;12/05/2018;Gratis;Euskera;Bilbao
Udaberriko Bertso Saioak 2018: Maialen Lujanbio + Sustrai Colina + oihana Bartra + Etxahun Lekue;Bertsolarismo;05/05/2018;05/05/2018;Gratis;Euskera;Bilbao
Udaberriko Bertso Saioak 2018: Uxue Alberdi + Aitor Mendiluze + Aitor Sarriegi + Ibon Ajuria;Bertsolarismo;19/05/2018;19/05/2018;Gratis;Euskera;Bilbao
Udaberriko Musikaldia de Azkoitia 2018;Festivales (Gazteinformazioa);05/05/2018;26/05/2018;27;Espanyol;Azkoitia
Udaberriko Uzta: Rafa Rueda;Concierto;19/05/2018;19/05/2018;34;Euskera;Urdunya/ordunya
Udagoieneko ostera 2018;Festivales (Gazteinformazioa);27/10/2018;23/11/2018;10;Euskera;Bilbao
Udazkeneko Paseoa Euskal Herria Museoko Lorategitik;otros;19/10/2018;19/10/2018;Gratis;Euskera / Espanyol;Gernika-Lumo
UD-HA! 2018 (programacion estival en la azotea de Tabakalera);otros;28/06/2018;01/09/2018;Gratis;Espanyol;Donostia / San Sebastian
UduL;Teatro;03/07/2018;03/07/2018;27;Espanyol;Bilbao
UduL;Teatro;04/07/2018;04/07/2018;27;Espanyol;Bilbao
Ufadak;Danza;26/10/2018;26/10/2018;9;Espanyol;Amorebieta-Etxano
UFo. Exposicion colectiva de pintura;Exposicion;13/04/2018;11/06/2018;18;Espanyol;Bilbao
Uger + Diana Lagarto + Cosmeticos;Concierto;15/12/2018;15/12/2018;Gratis;Euskera;Bilbao
Uger + Marmol + Krimen & Kastigo;Concierto;18/05/2018;18/05/2018;34;Espanyol;Basauri
Ulises;Teatro;26/12/2018;27/12/2018;6;Espanyol;Bilbao
Ulises;Actividad infantil;28/10/2018;28/10/2018;34;Euskera;Leioa
Ulisesen bidaia;Actividad infantil;11/11/2018;11/11/2018;10;Euskera;Azpeitia
Ulisesen bidaia;Actividad infantil;13/05/2018;13/05/2018;34;Euskera;Durango
Ulisesen bidaia;Actividad infantil;05/05/2018;05/05/2018;34;Euskera;Hernani
Ulisesen bidaia;Actividad infantil;20/05/2018;20/05/2018;34;Euskera;Gernika-Lumo
Ulisesen bidaia;Actividad infantil;27/10/2018;27/10/2018;40;Euskera;Donostia / San Sebastian
Ulisesen bidaia;Actividad infantil;06/05/2018;06/05/2018;40;Euskera;Zumaia
Ulisesen bidaia;Actividad infantil;04/05/2018;04/05/2018;40;Euskera;Amorebieta-Etxano
Ulisesen bidaia;Actividad infantil;17/03/2018;17/03/2018;6;Euskera;Eibar
Ulisesen bidaia;Actividad infantil;18/03/2018;18/03/2018;9;Euskera;Vitoria-Gasteiz
Ulisesen bidaia;Actividad infantil;24/11/2018;24/11/2018;9;Euskera;Ansoain/Antsoain
Ulisesen bidaia (estreno);Actividad infantil;11/03/2018;11/03/2018;6;Euskera;Basauri
Ulrich Calvo Jazz Quartet;Concierto;27/07/2018;27/07/2018;Gratis;Espanyol;Donostia / San Sebastian
Ulterior, el viaje;Teatro;04/01/2018;04/01/2018;Gratis;Espanyol;Irun
Ultimo dia de playa, exposicion de Eduardo Alsasua;Exposicion;05/09/2018;23/09/2018;15;Espanyol;Zumaia
ultimo tren a Treblinka;Teatro;20/11/2018;20/11/2018;10;Espanyol;Bilbao
ultimo tren a Treblinka;Teatro;21/07/2018;21/07/2018;22;Espanyol;Zigoitia
ultimo tren a Treblinka;Teatro;27/04/2018;27/04/2018;9;Espanyol;Noain (Valle de Erlorz)/Noain (Elortzibar)
Umore Azoka de Leioa 2018;Festivales (Gazteinformazioa);17/05/2018;20/05/2018;Gratis;Espanyol;Leioa
Umorea;Teatro;29/11/2018;29/11/2018;Gratis;Euskera;Vitoria-Gasteiz
Umorea;Teatro;28/09/2018;28/09/2018;Gratis;Euskera;Bidania-Goiatz
Un / Atlas / Bat, exposicion de Iratxe Yanyez;Exposicion;06/11/2018;05/01/2019;Gratis;Espanyol;Bilbao
Un beso;Teatro;16/02/2018;16/02/2018;34;Espanyol;Irurtzun
Un cuento de detectives;Actividad infantil;21/10/2018;21/10/2018;40;Espanyol;Burlada/Burlata
Un cuerpo sinverguenza;Danza;09/06/2018;09/06/2018;22;Euskera;Bilbao
Un dia mas con vida (Another Day of Life);Proyeccion audiovisual;21/11/2018;21/11/2018;10;Espanyol;Azpeitia
Un dia mas con vida (Another Day of Life);Proyeccion audiovisual;01/12/2018;01/12/2018;40;Espanyol;Hondarribia
Un dia mas con vida (Another Day of Life);Proyeccion audiovisual;22/11/2018;22/11/2018;40;Espanyol;Ermua
Un Dios salvaje;Teatro;03/03/2018;03/03/2018;22;Espanyol;Muskiz
Un Dios salvaje;Teatro;23/03/2018;23/03/2018;9;Espanyol;Sestao
Un Dios salvaje;Teatro;27/01/2018;27/01/2018;9;Espanyol;Amurrio
Un Dios salvaje;Teatro;04/11/2018;04/11/2018;9;Espanyol;San Adrian
Un Dios salvaje;Teatro;11/05/2018;11/05/2018;9;Espanyol;Tafalla
Un espiritu burlon;Teatro;20/05/2018;20/05/2018;12;Espanyol;Bilbao
Un espiritu burlon;Teatro;20/05/2018;20/05/2018;14;Espanyol;Bilbao
Un largo camino hacia la igualdad: las mujeres en Euskadi en el siglo XX;Exposicion;04/04/2018;01/05/2018;18;Espanyol;Vitoria-Gasteiz
Un Lugar tranquilo;Proyeccion audiovisual;05/05/2018;07/05/2018;6;Espanyol;Zalla
Un mundo escondido, exposicion de Juan Sagastizabal;Exposicion;11/05/2018;27/05/2018;Gratis;Euskera / Espanyol;Urretxu
Un musico entre la niebla. Semblanza y obra para piano de Bartolome Ertzilla;Concierto;24/11/2018;24/11/2018;10;Espanyol;Durango
Un oso llamado Paddington;Exposicion;09/11/2018;03/02/2019;10;Espanyol;Donostia / San Sebastian
Un paseo por el barrio, exposicion de pintura de Eduardo Alsasua;Exposicion;05/10/2018;03/11/2018;15;Espanyol;Vitoria-Gasteiz
Un pliegue en el tiempo;Proyeccion audiovisual;07/04/2018;08/04/2018;6;Espanyol;Zalla
Un poco de nadie;Danza;23/09/2018;23/09/2018;15;Espanyol;Irun
Un poco mas que agua, exposicion de Ana Undurraga Moreno (Expodistrito);Exposicion;19/03/2018;12/04/2018;18;Espanyol;Bilbao
Un poco mas que agua, exposicion de Ana Undurraga Moreno (Expodistrito);Exposicion;02/03/2018;15/03/2018;35;Espanyol;Bilbao
Un poco mas que agua, exposicion de Ana Undurraga Moreno (Expodistrito);Exposicion;01/02/2018;14/02/2018;35;Espanyol;Bilbao
Un poco mas que agua, exposicion de Ana Undurraga Moreno (Expodistrito);Exposicion;16/02/2018;28/02/2018;35;Espanyol;Bilbao
Un poco mas que agua, exposicion de Ana Undurraga Moreno (Expodistrito);Exposicion;15/01/2018;30/01/2018;35;Espanyol;Bilbao
Un portico de cine 2018;Proyeccion audiovisual;13/07/2018;01/09/2018;Gratis;Espanyol;Vitoria-Gasteiz
Un sol interior;Proyeccion audiovisual;10/10/2018;10/10/2018;6;Espanyol;Barakaldo
Un tercer lugar;Teatro;31/05/2018;31/05/2018;22;Espanyol;Vitoria-Gasteiz
Un Verano de Cine 2018;Proyeccion audiovisual;18/07/2018;09/08/2018;Gratis;Espanyol;Bilbao
Un viaje por la Euskal Herria del siglo XIX;Exposicion;10/04/2018;06/05/2018;Gratis;Espanyol;Bilbao
Un.Y.Dos;Danza;17/05/2018;18/05/2018;27;Espanyol;Leioa
Una autopista detras del enchufe;Exposicion;08/06/2018;28/02/2019;27;Espanyol;Bilbao
Una cancion para Marion;Proyeccion audiovisual;12/05/2018;12/05/2018;Gratis;Espanyol;Lezo
Una capilla para San Fermin: documentos de su construccion (1696-1797) que se custodian en el Archivo Municipal de Pamplona;Exposicion;04/07/2018;26/08/2018;27;Espanyol;Pamplona/Irunya
Una cara hablandole a un gusano, exposicion de Ander Sagastiberri;Exposicion;04/09/2018;04/11/2018;Gratis;Espanyol;Bilbao
Una celda propia;Teatro;23/03/2018;23/03/2018;Gratis;Espanyol;Bilbao
Una celda propia;Teatro;30/11/2018;30/11/2018;Gratis;Espanyol;Bilbao
Una clase sobre el tiempo;Teatro;06/05/2018;06/05/2018;Gratis;Espanyol;Baranyain/Baranyain
Una extranya aventura;Teatro;10/11/2018;10/11/2018;10;Espanyol;Baranyain/Baranyain
Una familia feliz;Actividad infantil;10/03/2018;11/03/2018;6;Espanyol;Zalla
Una gata sobre un tejado de zinc caliente;Teatro;02/02/2018;04/02/2018;35;Espanyol;Bilbao
Una habitacion no es un hogar, exposicion fotografica de Ivan Benitez;Exposicion;19/03/2018;31/03/2018;35;Espanyol;Pamplona/Irunya
Una habitacion no es un hogar, exposicion fotografica de Ivan Benitez;Exposicion;05/02/2018;19/02/2018;35;Espanyol;Pamplona/Irunya
Una habitacion propia;Teatro;27/10/2018;27/10/2018;10;Espanyol;Baranyain/Baranyain
Una habitacion propia. Un libro bailado;Danza;23/04/2018;23/04/2018;18;Espanyol;Amurrio
Una historia de la danza. Transformate;Danza;28/04/2018;28/04/2018;6;Espanyol;Cintruenigo
Una historia entre vinyetas. Usos y funciones del comic, encuentro con Miguel Angel Novillo;Jornada;18/09/2018;18/09/2018;Gratis;Espanyol;Donostia / San Sebastian
Una mujer fantastica;Proyeccion audiovisual;09/10/2018;09/10/2018;15;Espanyol;Amorebieta-Etxano
Una mujer fantastica;Proyeccion audiovisual;16/05/2018;16/05/2018;6;Espanyol;Barakaldo
Una noche magica. Una aventura musical;Actividad infantil;24/05/2018;25/05/2018;6;Espanyol;Baranyain/Baranyain
Una nochebuena de otro planeta: Los hijos de la gran Suecia;Concierto;24/12/2018;24/12/2018;14;Ingles;Vitoria-Gasteiz
Una oda al tiempo;Danza;04/05/2018;04/05/2018;22;Espanyol;Pamplona/Irunya
Una razon brillante;Proyeccion audiovisual;06/05/2018;06/05/2018;50;Espanyol;Lasarte-oria
Una Ria con Duende 2018;Festivales (Gazteinformazioa);08/09/2018;29/09/2018;15;Espanyol;Bilbao
Una Ria con Duende 2018: Talleres;Festivales (Gazteinformazioa);03/09/2018;26/09/2018;15;Espanyol;Bilbao
Una Ria con Duende 2018: Talleres (inscripcion);Festivales (Gazteinformazioa);16/07/2018;16/08/2018;20;Espanyol;Bilbao
Una tipa escultural, conferencia a cargo de Amaia Arkotxa;Conferencia;10/10/2018;10/10/2018;15;Euskera / Espanyol;Bilbao
Una tonta y un fumao;Teatro;26/10/2018;26/10/2018;6;Espanyol;Sestao
Una tonta y un fumao;Teatro;27/10/2018;27/10/2018;40;Euskera;Berango
Una velada en la opera;Teatro;29/09/2018;29/09/2018;9;Espanyol;Donostia / San Sebastian
Unamuno: vencereis, pero no convencereis;Teatro;10/11/2018;11/11/2018;9;Espanyol;Bilbao
UNE;Danza;11/08/2018;11/08/2018;Gratis;Espanyol;Zumaia
Une vie ailleurs;Proyeccion audiovisual;27/11/2018;27/11/2018;Gratis;Frances;Vitoria-Gasteiz
Uneak - Instantes, exposicion fotografica de Asier Garagarza;Exposicion;13/04/2018;29/04/2018;Gratis;Espanyol;Hondarribia
Uni Sound Bilbao 2018;Festivales (Gazteinformazioa);11/04/2018;14/04/2018;18;Espanyol;Bilbao
Unibertsoa / Constelacion mujer, exposicion de pintura de Nisa Goiburu;Exposicion;24/09/2018;11/10/2018;15;Espanyol;ordizia
Unibertsoa nire eskuetan, exposicion del artista Telmo Iridoy;Exposicion;12/04/2018;19/05/2018;Gratis;Espanyol;Irun
unicas, exposicion fotografica y audiovisual de Cristina Nunyez Baquedano;Exposicion;16/11/2018;25/11/2018;Gratis;Espanyol;Pamplona/Irunya
Unidad Alavesa + Petti;Concierto;11/05/2018;11/05/2018;6;Espanyol;Sopela
Unidos por la magia;Teatro;17/02/2018;17/02/2018;9;Espanyol;Muskiz
United Instruments of Lucilin;Concierto;25/08/2018;25/08/2018;9;Espanyol;Donostia / San Sebastian
Universitario Bilbao Rugby:50 anyos;Exposicion;20/04/2018;20/05/2018;18;Espanyol;Bilbao
Until the end of time;Proyeccion audiovisual;24/10/2018;24/10/2018;6;Espanyol;Barakaldo
Until the Lions;Danza;02/03/2018;03/03/2018;22;Espanyol;Bilbao
UP!!!;Teatro;13/07/2018;13/07/2018;Gratis;Espanyol;Erandio
Up2Down;Danza;14/08/2018;14/08/2018;20;Espanyol;Pamplona/Irunya
Uplift;Concierto;18/11/2018;18/11/2018;22;Espanyol;Donostia / San Sebastian
Ur aitz, exposicion de fotografia de Jon Cazenave;Exposicion;04/10/2018;20/01/2019;15;Espanyol;Vitoria-Gasteiz
Ur berri, urte berri;Concierto;22/12/2018;22/12/2018;22;Euskera;Donostia / San Sebastian
Ur berri, urte berri;Concierto;30/11/2018;30/11/2018;9;Euskera;Sopela
Ura;Danza;04/05/2018;04/05/2018;Gratis;Espanyol;Ribaforada
Ura, exposicion de pintura de Javier Soto;Exposicion;12/02/2018;02/03/2018;35;Espanyol;ordizia
UrbanBAT 2018 - Festival cultural sobre urbanismo e innovacion social;Festivales (Gazteinformazioa);21/11/2018;25/11/2018;10;Espanyol;Bilbao
Urbeltzen Dantza Ganbara;Danza;14/02/2018;14/02/2018;Gratis;Euskera;Bilbao
Urepeleko meatze erromanoak;Conferencia;25/10/2018;25/10/2018;15;Euskera;Saint-Jean-de-Luz
Urjauzia + Jam Session;Concierto;16/06/2018;16/06/2018;9;Espanyol;Bilbao
Urrats;Concierto;26/07/2018;26/07/2018;Gratis;Euskera;Berango
Urrats Gaua 2018;Concierto;12/05/2018;12/05/2018;27;Euskera;Sare
Urrunyako Ihauteriak 2018;otros;03/02/2018;03/02/2018;35;Euskera;Urrugne
Urtain;Teatro;22/04/2018;22/04/2018;6;Euskera;Urnieta
Urtaroen azalak gaueko lubakian;Exposicion;14/12/2018;26/01/2019;10;Espanyol;Donostia / San Sebastian
UrtarriJazz 2018;Festivales (Gazteinformazioa);12/01/2018;26/01/2018;Gratis;Espanyol;Pamplona/Irunya
Urtsoko Xoriak;Danza;19/05/2018;19/05/2018;27;Euskera;Mendionde
Urumea Bizi, exposicion fotografica de Ramon Arambarri;Exposicion;08/10/2018;20/10/2018;15;Espanyol;Errenteria
Usopop 2018;Festivales (Gazteinformazioa);26/05/2018;27/05/2018;9;Euskera;Sare
Utopia 68/18: iruditeria berrien bila. Jakin Jardunaldiak;Jornada;12/07/2018;13/07/2018;12;Euskera;Usurbil
Utopia como proceso eterno (Fragmento de Distopia);Danza;23/06/2018;23/06/2018;Gratis;Espanyol;Bilbao
Uxue Alberdi + Enyaut Elorrieta: Literaturaren akordeak;otros;26/04/2018;26/04/2018;18;Euskera;Barakaldo
UztaHitzan 2018;Festivales (Gazteinformazioa);23/11/2018;02/12/2018;10;Euskera;Ustaritz
Uztakale 2018;Festivales (Gazteinformazioa);26/06/2018;20/07/2018;27;Espanyol;Legazpi
Uztaritzeko kabalkada;Teatro;13/10/2018;13/10/2018;22;Euskera;Ustaritz
V Concurso de Magia Amateur 2018;Concurso;17/04/2018;02/05/2018;18;Euskera / Espanyol;Bilbao
V Concurso de Maquetas de Amorebieta-Etxano;Concurso;22/01/2018;08/02/2018;35;Espanyol;Amorebieta-Etxano
V. B-Lanyon Bertso Sariketa;Bertsolarismo;18/05/2018;18/05/2018;27;Euskera;Gernika-Lumo
V. Pello Mari otanyo bertso-paper lehiaketa;Bertsolarismo;17/11/2018;17/11/2018;10;Euskera;Zizurkil
V. Xemeingo Gaua: Xemein Abesbatza + Bilboko orkestra Sinfonikoa + Kirmen Uribe;Concierto;29/06/2018;29/06/2018;9;Euskera;Markina-Xemein
V.E.S. (Me miras, luego existo);Teatro;31/10/2018;18/11/2018;15;Espanyol;Bilbao
V.E.S. (Me miras, luego existo);Teatro;20/10/2018;20/10/2018;6;Espanyol;Bilbao
Vademekun;Actividad infantil;27/07/2018;27/07/2018;Gratis;Euskera;Berango
Vademekun;Actividad infantil;19/05/2018;19/05/2018;Gratis;Euskera;Bilbao
Vademekun;Teatro;14/09/2018;14/09/2018;15;Euskera;Donostia / San Sebastian
Vademekun;Teatro;22/12/2018;22/12/2018;34;Euskera;Gernika-Lumo
Vademekun;Teatro;08/11/2018;08/11/2018;Gratis;Euskera;Bilbao
Vaivenes interiores;Exposicion;15/10/2018;26/10/2018;15;Espanyol;Arrigorriaga
VALCA. Una industria quimica al servicio de la imagen fotografica;Exposicion;10/05/2018;26/09/2018;27;Espanyol;Balmaseda
Valdemorillos For Ever;Teatro;28/04/2018;28/04/2018;40;Espanyol;Altsasu/Alsasua
Valkyria + Hex;Concierto;24/08/2018;24/08/2018;Gratis;Espanyol;Bilbao
